lang1_ets,lang2_ets,semantic_dist,eco_dist,asjp_lang_dist,wals_lang_dist,physical_dist,cultural_distances,weighted_mean_trade,mean_trade,weighted_sum_trade,sum_trade,agriculture_and_vegetation,basic_actions_and_technology,emotions_and_values,kinship,law,possession,religion_and_belief,social_and_political_relations,the_house,the_physical_world
chi,ger,NA,2.9416410479607102,0.9194971917625033,168.27504808286804,7665339.062314109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dut,ger,NA,0.678866259725837,0.5153784434340732,145.44725641658457,648899.8013403004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eng,ger,NA,0.933975419441399,0.6117500222875992,101.82198197248341,1062978.6749504046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fre,ger,NA,0.7771132008091111,0.8534367477935277,113.45959196289431,778965.864021161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ger,ger,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fas,ger,NA,1.9867092670454083,0.8281180351252563,150.83518269524072,4250254.334833125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,gre,NA,1.9911392005606317,0.8940893286975128,143.33222430174,2341440.632817024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ben,gre,NA,3.01185347359378,0.8765267005438173,140.04429196744354,6246733.516112214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bul,gre,NA,0.14210677300024052,0.8553980565213515,110.72384373380179,116678.67040367148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chi,gre,NA,2.913182631601446,0.8930195239368816,194.4973646431578,7267604.233541241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dut,gre,NA,0.9662714806390963,0.8822323259338504,141.03275520893422,1841488.3881834606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eng,gre,NA,1.1043233354457644,0.85557635731479,151.39999708889582,2258216.69033033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fre,gre,NA,0.8567220719574445,0.8501381831149148,157.29745348795822,1897137.6254544233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ger,gre,NA,0.6042000019872231,0.8625300882588928,140.40090762207208,1195287.1606392018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,gre,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fas,gre,NA,1.8679193770603273,0.8817865739502541,132.88525104437062,3114557.736285432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,guj,NA,2.2263510934159902,0.8708210751537845,19.602715056702362,2798242.7944938554,0.431290322580645,NA,NA,NA,NA,0.272727272727273,0.35125,0.498,0.471785714285715,0.471818181818182,0.358409090909091,0.725,0.477307692307692,0.474545454545455,0.468333333333333
ben,guj,NA,2.2330139072411264,0.5879468663635553,48.768154105736144,1937137.8336859606,0.442258064516129,NA,NA,NA,NA,0.272727272727273,0.45125,0.506666666666667,0.476428571428572,0.405454545454545,0.377272727272727,0.275,0.526153846153846,0.656363636363636,0.536666666666666
bul,guj,NA,3.8545790032803997,0.8349826156726396,100.94652701018889,4795601.704763638,0.525913978494624,NA,NA,NA,NA,0.181818181818182,0.535,0.564666666666667,0.716785714285714,0.402727272727273,0.458636363636363,0.596666666666666,0.425769230769231,0.512727272727273,0.553333333333333
chi,guj,NA,2.872299258562104,0.9060354818578942,143.17178722563068,4643764.403534622,0.431290322580645,NA,NA,NA,NA,0.181818181818182,0.461666666666667,0.489333333333333,0.509642857142857,0.553636363636363,0.355,0.503333333333333,0.488076923076923,0.418181818181818,0.608333333333333
dut,guj,NA,3.967943404452811,0.8317732013907462,77.11784300871223,6425811.792370961,0.539462365591398,NA,NA,NA,NA,0.181818181818182,0.55625,0.592666666666667,0.727857142857143,0.416363636363637,0.470227272727272,0.601666666666666,0.446538461538461,0.548181818181818,0.48
eng,guj,NA,4.0858237190144076,0.8694838192029954,149.8090171481108,6836213.252624857,0.591612903225806,NA,NA,NA,NA,0.181818181818182,0.617916666666666,0.642666666666667,0.765,0.41,0.503863636363637,0.601666666666666,0.537692307692308,0.679090909090908,0.555
fre,guj,NA,4.048742484649237,0.8155478291878399,168.16428458451978,6630196.180375996,0.545806451612903,NA,NA,NA,NA,0,0.574583333333333,0.618,0.766785714285714,0.415454545454546,0.433181818181818,0.616666666666666,0.492692307692308,0.567272727272727,0.536666666666666
ger,guj,NA,3.8894660880228784,0.8472853704198984,158.55210922892684,5859893.093724248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,guj,NA,3.803309406013777,0.8681465632522064,144.02434216662874,4784157.351868784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,guj,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
fas,guj,NA,2.250734339575902,0.8155478291878399,98.45715754049475,1729388.899368576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,hin,NA,2.03748623820275,0.8689489168226798,120.74957571942419,3311264.7026759945,0.431290322580645,NA,NA,NA,NA,0.272727272727273,0.35125,0.498,0.471785714285715,0.471818181818182,0.358409090909091,0.725,0.477307692307692,0.474545454545455,0.468333333333333
ben,hin,NA,2.058731292712532,0.5545154675938309,115.1270839095357,1321746.3491365928,0.442258064516129,NA,NA,NA,NA,0.272727272727273,0.45125,0.506666666666667,0.476428571428572,0.405454545454545,0.377272727272727,0.275,0.526153846153846,0.656363636363636,0.536666666666666
bul,hin,NA,3.594969318852153,0.7938842827850584,121.59262859897582,5108089.318554319,0.525913978494624,NA,NA,NA,NA,0.181818181818182,0.535,0.564666666666667,0.716785714285714,0.402727272727273,0.458636363636363,0.596666666666666,0.425769230769231,0.512727272727273,0.553333333333333
chi,hin,NA,2.4082367173549435,0.8737630382455203,160.4164397694367,4003733.02584325,0.431290322580645,NA,NA,NA,NA,0.181818181818182,0.461666666666667,0.489333333333333,0.509642857142857,0.553636363636363,0.355,0.503333333333333,0.488076923076923,0.418181818181818,0.608333333333333
dut,hin,NA,3.7880218983739216,0.8291878398858875,127.95875987257769,6641757.426330788,0.539462365591398,NA,NA,NA,NA,0.181818181818182,0.55625,0.592666666666667,0.727857142857143,0.416363636363637,0.470227272727272,0.601666666666666,0.446538461538461,0.548181818181818,0.48
eng,hin,NA,3.9465773400558737,0.8573593652491753,142.65460625566817,7038546.649536214,0.591612903225806,NA,NA,NA,NA,0.181818181818182,0.617916666666666,0.642666666666667,0.765,0.41,0.503863636363637,0.601666666666666,0.537692307692308,0.679090909090908,0.555
fre,hin,NA,3.882846453789177,0.8141214228403316,150.81242868164665,6894454.406900699,0.545806451612903,NA,NA,NA,NA,0,0.574583333333333,0.618,0.766785714285714,0.415454545454546,0.433181818181818,0.616666666666666,0.492692307692308,0.567272727272727,0.536666666666666
ger,hin,NA,3.630843759615253,0.8378354283676562,144.95919591682522,6116030.647597011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,hin,NA,3.561098751909589,0.8559329589016671,118.6632252833249,5111526.055227844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,hin,NA,0.6107367066059698,0.5842917000980655,120.01970438158445,653632.5484546425,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
hin,hin,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
fas,hin,NA,2.001108926162569,0.7289827939734331,106.92816576882302,2205350.7858324503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,ibo,NA,4.232852074941647,0.9219934028706428,72.86196324436872,4655630.590438395,0.617741935483871,NA,NA,NA,NA,0.727272727272728,0.575833333333334,0.670666666666666,0.531428571428571,0.908181818181817,0.609318181818183,0.646666666666666,0.728076923076923,0.63090909090909,0.743333333333334
ben,ibo,NA,1.9067152745583846,0.8921280199696888,85.19433699695169,9073466.64894871,0.573225806451613,NA,NA,NA,NA,0.727272727272728,0.625,0.655333333333333,0.4225,0.704545454545454,0.612045454545456,0.775,0.655,0.752727272727272,0.681666666666666
bul,ibo,NA,4.385711805509554,0.8677899616653294,123.04032014572914,4636254.674032113,0.656129032258065,NA,NA,NA,NA,0.636363636363635,0.666666666666666,0.715333333333334,0.625714285714286,0.696363636363636,0.613409090909092,0.788333333333333,0.681538461538462,0.641818181818181,0.728333333333333
chi,ibo,NA,5.145260337415392,0.8796469644289917,150.22841223858873,11278068.164958568,0.473548387096774,NA,NA,NA,NA,0.545454545454546,0.471666666666667,0.527333333333333,0.382142857142857,0.692727272727273,0.461136363636363,0.738333333333333,0.547307692307693,0.51,0.44
dut,ibo,NA,3.915307046276132,0.8812516715699384,98.85955198644045,5255766.034259942,0.669354838709677,NA,NA,NA,NA,0.727272727272728,0.625,0.660666666666666,0.639642857142858,0.726363636363637,0.613409090909092,0.813333333333333,0.713461538461539,0.687272727272727,0.736666666666667
eng,ibo,NA,4.031955991588736,0.9023803155924044,144.22841087278945,5415848.173087779,0.681935483870967,NA,NA,NA,NA,0.727272727272728,0.666666666666666,0.596666666666668,0.64107142857143,0.726363636363637,0.636136363636362,0.648333333333333,0.719615384615385,0.701818181818182,0.76
fre,ibo,NA,4.045379090856861,0.8824997771240082,174.3245867007344,4832710.179993491,0.704838709677419,NA,NA,NA,NA,0.727272727272728,0.740416666666666,0.774666666666666,0.676071428571429,0.722727272727273,0.672727272727272,0.806666666666666,0.702307692307693,0.664545454545454,0.736666666666666
ger,ibo,NA,4.179350084148731,0.8789337612552376,158.52263365834636,4904232.615754051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,ibo,NA,4.310956853824804,0.8882054025140411,154.21015251457595,4526852.529707927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,ibo,NA,3.9245398854412663,0.8817865739502541,74.0231294231306,7137476.8667548895,0.560645161290323,NA,NA,NA,NA,0.727272727272728,0.537916666666667,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
hin,ibo,NA,3.7996583586149826,0.888829455291076,123.30599226094671,7759503.909050633,0.560645161290323,NA,NA,NA,NA,0.727272727272728,0.537916666666667,0.646666666666666,0.493214285714286,0.726363636363636,0.542954545454546,0.778333333333333,0.633461538461539,0.498181818181818,0.586666666666666
ibo,ibo,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
fas,ibo,NA,4.371841084919339,0.8925737719532852,118.62238804104769,5708574.222791265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,ind,NA,5.074700690517346,0.8633324418293662,138.38246251430334,8075938.139229537,0.509569892473118,NA,NA,NA,NA,0.272727272727273,0.56625,0.534666666666667,0.405357142857143,0.699090909090909,0.490681818181818,0.258333333333333,0.67,0.631818181818182,0.556666666666666
ben,ind,NA,2.798950190654515,0.8720691807078541,141.6070418082008,4074983.6764476798,0.536129032258065,NA,NA,NA,NA,0.090909090909091,0.58375,0.547333333333333,0.570357142857142,0.669090909090909,0.4775,0.75,0.633461538461539,0.575454545454545,0.491666666666667
bul,ind,NA,4.980444013081325,0.8947133814745476,167.15155111792592,10137053.509011086,0.398602150537634,NA,NA,NA,NA,0.363636363636364,0.267916666666667,0.367333333333333,0.352142857142857,0.578181818181817,0.327954545454545,0.533333333333333,0.528846153846154,0.600909090909091,0.533333333333333
chi,ind,NA,5.755422142022173,0.9070161362218061,160.27033700856487,5285537.500991474,0.515591397849463,NA,NA,NA,NA,0.363636363636364,0.422916666666667,0.510666666666667,0.604285714285714,0.587272727272727,0.372727272727273,0.665,0.560769230769231,0.485454545454545,0.588333333333333
dut,ind,NA,4.459428556241128,0.9081750913791566,149.96149696464832,11654553.63425256,0.494086021505376,NA,NA,NA,NA,0.363636363636364,0.669583333333334,0.609333333333333,0.371428571428571,0.608181818181817,0.524318181818182,0.595,0.518461538461539,0.546363636363636,0.556666666666666
eng,ind,NA,4.594108203163857,0.8754568957831862,178.79355121436967,12036723.967065675,0.519032258064516,NA,NA,NA,NA,0.363636363636364,0.58625,0.552666666666667,0.448214285714286,0.608181818181817,0.478863636363636,0.615,0.603076923076923,0.655454545454545,0.583333333333333
fre,ind,NA,4.616594617564402,0.8880271017206026,207.03581838421374,11928956.937910737,0.522903225806452,NA,NA,NA,NA,0.363636363636364,0.530833333333333,0.569333333333334,0.484642857142857,0.623636363636363,0.488636363636364,0.446666666666667,0.57,0.561818181818181,0.586666666666666
ger,ind,NA,4.711528531145577,0.8983685477400374,191.05540611460296,11150043.752943655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,ind,NA,4.918998271340315,0.8743870910225551,188.00185095726673,10133713.019188436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,ind,NA,4.798488677351442,0.9035392707497548,139.3747856233546,5359930.101051634,0.573225806451613,NA,NA,NA,NA,0.363636363636364,0.599166666666666,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
hin,ind,NA,4.621621230057432,0.8977444949630026,160.99481606335152,5036708.432729124,0.573225806451613,NA,NA,NA,NA,0.363636363636364,0.599166666666666,0.661333333333334,0.656428571428572,0.632727272727272,0.516363636363637,0.758333333333333,0.543846153846154,0.490909090909091,0.426666666666667
ibo,ind,NA,1.0103119548261845,0.8654720513506284,137.9892544018807,11458500.024639444,0.614731182795699,NA,NA,NA,NA,0.636363636363635,0.672083333333334,0.728666666666666,0.636785714285715,0.609999999999999,0.570909090909092,0.644999999999999,0.588846153846154,0.530909090909091,0.533333333333333
ind,ind,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
fas,ind,NA,5.123652626799713,0.8836587322813587,156.9710542244446,7075618.47607651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,ita,NA,2.2672012414539116,0.8453240616920744,104.5949970136374,3260258.080739707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ben,ita,NA,2.7296780455217724,0.8244628688597665,105.04078338445173,7231594.672961654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bul,ita,NA,0.7183732617716632,0.7788178657395025,95.91707313991455,1007266.6599324949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chi,ita,NA,3.2076099709759123,0.8836587322813587,168.24757220472918,8036255.613788268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dut,ita,NA,0.4698394337151364,0.7955781403227243,110.55197249829418,1148656.6700993585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eng,ita,NA,0.6947849104703533,0.8045823303913703,130.6380977293918,1498796.672898516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fre,ita,NA,0.48222921184931494,0.6975127039315324,139.261344666058,996227.3165250592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ger,ita,NA,0.5161135917960336,0.769902826067576,142.5309599306933,622871.9515870598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,ita,NA,0.6284654319307594,0.81795488989926,125.3035778744284,1003926.895210731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guj,ita,NA,3.8061429285691735,0.8197378978336454,104.39828379539414,5786552.198636559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hin,ita,NA,3.581165310411118,0.7902291165195685,122.2594369973741,6113467.670860655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ibo,ita,NA,3.8397760259084617,0.9003298564678612,119.04305494008781,4289680.7549673375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ind,ita,NA,4.409110193481222,0.8725149326914505,167.1561546235331,11137639.904011477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ita,ita,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fas,ita,NA,2.1040671353609177,0.8151912276009627,122.06013755430364,4105328.848371043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ara,jpn,NA,2.1465729732767795,0.889810109654988,147.40423171735807,8384769.073273288,0.592903225806452,NA,NA,NA,NA,0.272727272727273,0.609583333333333,0.578666666666667,0.642857142857144,0.454545454545454,0.559772727272728,0.666666666666666,0.558076923076924,0.682727272727272,0.558333333333333
ben,jpn,NA,2.3851008595488166,0.8831238299010431,151.58878554424086,4490322.882790303,0.580322580645161,NA,NA,NA,NA,0.272727272727273,0.565416666666667,0.578000000000001,0.667500000000001,0.445454545454545,0.512954545454546,0.583333333333333,0.573076923076924,0.727272727272728,0.5
bul,jpn,NA,1.1539629111091614,0.9019345636088081,174.56822572995108,8806285.984893756,0.433333333333333,NA,NA,NA,NA,0.272727272727273,0.51625,0.484,0.2525,0.327272727272727,0.486136363636363,0.408333333333333,0.46,0.578181818181818,0.556666666666666
chi,jpn,NA,2.7990767050337615,0.8719800303111349,138.5661404736425,1746718.3187015671,0.478494623655914,NA,NA,NA,NA,0.545454545454546,0.458333333333333,0.475333333333333,0.466428571428572,0.337272727272727,0.460227272727273,0.465,0.437692307692308,0.515454545454545,0.465
dut,jpn,NA,1.4762569795901914,0.8754568957831862,158.22349824163814,9213536.620771984,0.486774193548387,NA,NA,NA,NA,0.363636363636364,0.445833333333333,0.503333333333333,0.419642857142857,0.272727272727273,0.470454545454545,0.6,0.498846153846154,0.724545454545454,0.56
eng,jpn,NA,1.736890663581185,0.8913256663992155,158.12058072706304,9370189.31543568,0.441720430107527,NA,NA,NA,NA,0.363636363636364,0.445833333333333,0.386666666666666,0.428571428571429,0.181818181818182,0.470454545454545,0.476666666666667,0.327692307692308,0.501818181818182,0.345
fre,jpn,NA,1.5288493846413436,0.9170009806543639,179.63896058823207,9696454.97876045,0.463440860215054,NA,NA,NA,NA,0.363636363636364,0.559583333333333,0.528666666666667,0.408571428571429,0.24,0.495909090909091,0.376666666666667,0.393076923076923,0.598181818181818,0.333333333333333
ger,jpn,NA,1.1686594733034823,0.8882945529107604,171.4983530927753,9137707.66192648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gre,jpn,NA,1.1694121301095093,0.9051439778907016,192.69377436274436,8889698.82790362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
